Student ID,Name,Subject Name,Grade,Remarks,Teacher Exp,Attendance (%),Parental Education,Gender,CGPA
37,Student_37,Economics for Engineers,8,5,3,59.42047682323332,Postgraduate,Female,9.045454545454545
37,Student_37,Database Management System Laboratory,9,2,1,59.42047682323332,Postgraduate,Female,9.045454545454545
37,Student_37,Machine Learning Laboratory,8,1,3,59.42047682323332,Postgraduate,Female,9.045454545454545
38,Student_38,Database Management System,9,1,2,70.99618639816683,Postgraduate,Male,8.318181818181818
38,Student_38,Machine Learning,8,0,2,70.99618639816683,Postgraduate,Male,8.318181818181818
38,Student_38,Design and Analysis of Algorithms,5,4,1,70.99618639816683,Postgraduate,Male,8.318181818181818
38,Student_38,Computer Organization and Architecture,10,2,1,70.99618639816683,Postgraduate,Male,8.318181818181818
38,Student_38,Microprocessor and Microcontroller,9,5,2,70.99618639816683,Postgraduate,Male,8.318181818181818
38,Student_38,Economics for Engineers,9,4,1,70.99618639816683,Postgraduate,Male,8.318181818181818
38,Student_38,Database Management System Laboratory,9,1,2,70.99618639816683,Postgraduate,Male,8.318181818181818
38,Student_38,Machine Learning Laboratory,9,0,3,70.99618639816683,Postgraduate,Male,8.318181818181818
39,Student_39,Database Management System,9,5,1,68.49415158443144,Graduate,Male,8.409090909090908
39,Student_39,Machine Learning,7,5,2,68.49415158443144,Graduate,Male,8.409090909090908
39,Student_39,Design and Analysis of Algorithms,9,2,2,68.49415158443144,Graduate,Male,8.409090909090908
39,Student_39,Computer Organization and Architecture,10,5,0,68.49415158443144,Graduate,Male,8.409090909090908
39,Student_39,Microprocessor and Microcontroller,9,0,3,68.49415158443144,Graduate,Male,8.409090909090908
39,Student_39,Economics for Engineers,5,1,1,68.49415158443144,Graduate,Male,8.409090909090908
39,Student_39,Database Management System Laboratory,9,4,0,68.49415158443144,Graduate,Male,8.409090909090908
39,Student_39,Machine Learning Laboratory,10,5,3,68.49415158443144,Graduate,Male,8.409090909090908
40,Student_40,Database Management System,10,0,3,85.43545909286553,Graduate,Female,8.0
40,Student_40,Machine Learning,5,0,2,85.43545909286553,Graduate,Female,8.0
40,Student_40,Design and Analysis of Algorithms,8,3,2,85.43545909286553,Graduate,Female,8.0
40,Student_40,Computer Organization and Architecture,8,2,3,85.43545909286553,Graduate,Female,8.0
40,Student_40,Microprocessor and Microcontroller,7,5,3,85.43545909286553,Graduate,Female,8.0
40,Student_40,Economics for Engineers,9,0,2,85.43545909286553,Graduate,Female,8.0
40,Student_40,Database Management System Laboratory,10,3,0,85.43545909286553,Graduate,Female,8.0
40,Student_40,Machine Learning Laboratory,9,4,1,85.43545909286553,Graduate,Female,8.0
41,Student_41,Database Management System,8,5,0,68.62260015748684,Graduate,Male,7.2272727272727275
41,Student_41,Machine Learning,5,0,0,68.62260015748684,Graduate,Male,7.2272727272727275
41,Student_41,Design and Analysis of Algorithms,5,4,2,68.62260015748684,Graduate,Male,7.2272727272727275
41,Student_41,Computer Organization and Architecture,8,5,0,68.62260015748684,Graduate,Male,7.2272727272727275
41,Student_41,Microprocessor and Microcontroller,7,5,0,68.62260015748684,Graduate,Male,7.2272727272727275
41,Student_41,Economics for Engineers,9,0,3,68.62260015748684,Graduate,Male,7.2272727272727275
41,Student_41,Database Management System Laboratory,10,0,3,68.62260015748684,Graduate,Male,7.2272727272727275
41,Student_41,Machine Learning Laboratory,10,0,2,68.62260015748684,Graduate,Male,7.2272727272727275
42,Student_42,Database Management System,8,0,0,69.69003044998182,High School,Female,8.454545454545455
42,Student_42,Machine Learning,10,3,2,69.69003044998182,High School,Female,8.454545454545455
42,Student_42,Design and Analysis of Algorithms,8,1,1,69.69003044998182,High School,Female,8.454545454545455
42,Student_42,Computer Organization and Architecture,10,4,3,69.69003044998182,High School,Female,8.454545454545455
42,Student_42,Microprocessor and Microcontroller,7,4,3,69.69003044998182,High School,Female,8.454545454545455
42,Student_42,Economics for Engineers,7,2,3,69.69003044998182,High School,Female,8.454545454545455
42,Student_42,Database Management System Laboratory,9,4,0,69.69003044998182,High School,Female,8.454545454545455
42,Student_42,Machine Learning Laboratory,9,3,0,69.69003044998182,High School,Female,8.454545454545455
43,Student_43,Database Management System,6,3,2,72.33762467838542,High School,Male,8.863636363636363
43,Student_43,Machine Learning,10,4,2,72.33762467838542,High School,Male,8.863636363636363
43,Student_43,Design and Analysis of Algorithms,9,1,1,72.33762467838542,High School,Male,8.863636363636363
43,Student_43,Computer Organization and Architecture,10,1,3,72.33762467838542,High School,Male,8.863636363636363
43,Student_43,Microprocessor and Microcontroller,8,3,2,72.33762467838542,High School,Male,8.863636363636363
43,Student_43,Economics for Engineers,10,2,0,72.33762467838542,High School,Male,8.863636363636363
43,Student_43,Database Management System Laboratory,10,1,3,72.33762467838542,High School,Male,8.863636363636363
43,Student_43,Machine Learning Laboratory,7,5,2,72.33762467838542,High School,Male,8.863636363636363
44,Student_44,Database Management System,5,3,3,72.31363941612697,Graduate,Male,7.636363636363637
44,Student_44,Machine Learning,8,5,3,72.31363941612697,Graduate,Male,7.636363636363637
44,Student_44,Design and Analysis of Algorithms,8,3,2,72.31363941612697,Graduate,Male,7.636363636363637
44,Student_44,Computer Organization and Architecture,8,0,1,72.31363941612697,Graduate,Male,7.636363636363637
44,Student_44,Microprocessor and Microcontroller,10,2,1,72.31363941612697,Graduate,Male,7.636363636363637
44,Student_44,Economics for Engineers,5,4,3,72.31363941612697,Graduate,Male,7.636363636363637
44,Student_44,Database Management System Laboratory,10,4,3,72.31363941612697,Graduate,Male,7.636363636363637
44,Student_44,Machine Learning Laboratory,10,5,2,72.31363941612697,Graduate,Male,7.636363636363637
45,Student_45,Database Management System,10,4,3,90.65524029234341,Graduate,Male,8.818181818181818
45,Student_45,Machine Learning,9,4,0,90.65524029234341,Graduate,Male,8.818181818181818
45,Student_45,Design and Analysis of Algorithms,7,5,3,90.65524029234341,Graduate,Male,8.818181818181818
45,Student_45,Computer Organization and Architecture,10,0,1,90.65524029234341,Graduate,Male,8.818181818181818
45,Student_45,Microprocessor and Microcontroller,9,4,2,90.65524029234341,Graduate,Male,8.818181818181818
45,Student_45,Economics for Engineers,9,5,2,90.65524029234341,Graduate,Male,8.818181818181818
45,Student_45,Database Management System Laboratory,5,0,1,90.65524029234341,Graduate,Male,8.818181818181818
45,Student_45,Machine Learning Laboratory,10,4,2,90.65524029234341,Graduate,Male,8.818181818181818
46,Student_46,Database Management System,9,3,3,74.34249738927012,High School,Male,9.136363636363637
46,Student_46,Machine Learning,10,0,0,74.34249738927012,High School,Male,9.136363636363637
46,Student_46,Design and Analysis of Algorithms,10,2,1,74.34249738927012,High School,Male,9.136363636363637
46,Student_46,Computer Organization and Architecture,10,4,3,74.34249738927012,High School,Male,9.136363636363637
46,Student_46,Microprocessor and Microcontroller,6,1,2,74.34249738927012,High School,Male,9.136363636363637
46,Student_46,Economics for Engineers,9,5,1,74.34249738927012,High School,Male,9.136363636363637
46,Student_46,Database Management System Laboratory,9,3,3,74.34249738927012,High School,Male,9.136363636363637
46,Student_46,Machine Learning Laboratory,10,3,2,74.34249738927012,High School,Male,9.136363636363637
47,Student_47,Database Management System,5,0,3,61.73545205546535,Graduate,Female,7.454545454545454
47,Student_47,Machine Learning,8,1,1,61.73545205546535,Graduate,Female,7.454545454545454
47,Student_47,Design and Analysis of Algorithms,8,2,0,61.73545205546535,Graduate,Female,7.454545454545454
47,Student_47,Computer Organization and Architecture,6,0,3,61.73545205546535,Graduate,Female,7.454545454545454
47,Student_47,Microprocessor and Microcontroller,8,0,0,61.73545205546535,Graduate,Female,7.454545454545454
47,Student_47,Economics for Engineers,9,5,1,61.73545205546535,Graduate,Female,7.454545454545454
47,Student_47,Database Management System Laboratory,9,1,3,61.73545205546535,Graduate,Female,7.454545454545454
47,Student_47,Machine Learning Laboratory,9,0,0,61.73545205546535,Graduate,Female,7.454545454545454
48,Student_48,Database Management System,10,1,1,86.5458428185937,Graduate,Male,8.727272727272727
48,Student_48,Machine Learning,8,1,2,86.5458428185937,Graduate,Male,8.727272727272727
48,Student_48,Design and Analysis of Algorithms,10,0,3,86.5458428185937,Graduate,Male,8.727272727272727
48,Student_48,Computer Organization and Architecture,8,5,0,86.5458428185937,Graduate,Male,8.727272727272727
48,Student_48,Microprocessor and Microcontroller,10,0,1,86.5458428185937,Graduate,Male,8.727272727272727
48,Student_48,Economics for Engineers,6,3,1,86.5458428185937,Graduate,Male,8.727272727272727
48,Student_48,Database Management System Laboratory,9,2,3,86.5458428185937,Graduate,Male,8.727272727272727
48,Student_48,Machine Learning Laboratory,9,5,1,86.5458428185937,Graduate,Male,8.727272727272727
49,Student_49,Database Management System,10,3,0,69.20299088526373,Graduate,Female,8.954545454545455
49,Student_49,Machine Learning,9,2,2,69.20299088526373,Graduate,Female,8.954545454545455
49,Student_49,Design and Analysis of Algorithms,8,4,2,69.20299088526373,Graduate,Female,8.954545454545455
49,Student_49,Computer Organization and Architecture,10,3,1,69.20299088526373,Graduate,Female,8.954545454545455
49,Student_49,Microprocessor and Microcontroller,8,4,3,69.20299088526373,Graduate,Female,8.954545454545455
49,Student_49,Economics for Engineers,9,3,1,69.20299088526373,Graduate,Female,8.954545454545455
49,Student_49,Database Management System Laboratory,10,5,2,69.20299088526373,Graduate,Female,8.954545454545455
49,Student_49,Machine Learning Laboratory,7,0,1,69.20299088526373,Graduate,Female,8.954545454545455
50,Student_50,Database Management System,7,4,3,74.75895121847499,High School,Male,8.227272727272727
50,Student_50,Machine Learning,8,3,3,74.75895121847499,High School,Male,8.227272727272727
50,Student_50,Design and Analysis of Algorithms,9,0,3,74.75895121847499,High School,Male,8.227272727272727
50,Student_50,Computer Organization and Architecture,9,3,1,74.75895121847499,High School,Male,8.227272727272727
50,Student_50,Microprocessor and Microcontroller,8,1,2,74.75895121847499,High School,Male,8.227272727272727
50,Student_50,Economics for Engineers,7,3,2,74.75895121847499,High School,Male,8.227272727272727
50,Student_50,Database Management System Laboratory,9,0,2,74.75895121847499,High School,Male,8.227272727272727
50,Student_50,Machine Learning Laboratory,10,5,2,74.75895121847499,High School,Male,8.227272727272727
51,Student_51,Database Management System,10,0,1,61.144149135173116,Graduate,Male,8.454545454545455
51,Student_51,Machine Learning,9,5,3,61.144149135173116,Graduate,Male,8.454545454545455
51,Student_51,Design and Analysis of Algorithms,8,5,0,61.144149135173116,Graduate,Male,8.454545454545455
51,Student_51,Computer Organization and Architecture,5,1,2,61.144149135173116,Graduate,Male,8.454545454545455
51,Student_51,Microprocessor and Microcontroller,10,3,3,61.144149135173116,Graduate,Male,8.454545454545455
51,Student_51,Economics for Engineers,10,2,1,61.144149135173116,Graduate,Male,8.454545454545455
51,Student_51,Database Management System Laboratory,10,1,0,61.144149135173116,Graduate,Male,8.454545454545455
51,Student_51,Machine Learning Laboratory,7,0,0,61.144149135173116,Graduate,Male,8.454545454545455
52,Student_52,Database Management System,10,3,3,89.44311583712344,Postgraduate,Female,8.0
52,Student_52,Machine Learning,8,4,3,89.44311583712344,Postgraduate,Female,8.0
52,Student_52,Design and Analysis of Algorithms,7,3,3,89.44311583712344,Postgraduate,Female,8.0
52,Student_52,Computer Organization and Architecture,7,3,2,89.44311583712344,Postgraduate,Female,8.0
52,Student_52,Microprocessor and Microcontroller,10,1,0,89.44311583712344,Postgraduate,Female,8.0
52,Student_52,Economics for Engineers,6,4,0,89.44311583712344,Postgraduate,Female,8.0
52,Student_52,Database Management System Laboratory,9,4,2,89.44311583712344,Postgraduate,Female,8.0
52,Student_52,Machine Learning Laboratory,9,5,3,89.44311583712344,Postgraduate,Female,8.0
53,Student_53,Database Management System,9,1,2,76.39342593621264,High School,Male,7.7727272727272725
53,Student_53,Machine Learning,10,5,0,76.39342593621264,High School,Male,7.7727272727272725
53,Student_53,Design and Analysis of Algorithms,6,3,2,76.39342593621264,High School,Male,7.7727272727272725
53,Student_53,Computer Organization and Architecture,10,4,3,76.39342593621264,High School,Male,7.7727272727272725
53,Student_53,Microprocessor and Microcontroller,5,1,0,76.39342593621264,High School,Male,7.7727272727272725
53,Student_53,Economics for Engineers,6,1,1,76.39342593621264,High School,Male,7.7727272727272725
53,Student_53,Database Management System Laboratory,9,0,3,76.39342593621264,High School,Male,7.7727272727272725
53,Student_53,Machine Learning Laboratory,8,3,0,76.39342593621264,High School,Male,7.7727272727272725
54,Student_54,Database Management System,8,4,0,79.52534891821335,High School,Male,7.409090909090909
54,Student_54,Machine Learning,8,1,3,79.52534891821335,High School,Male,7.409090909090909
54,Student_54,Design and Analysis of Algorithms,5,0,0,79.52534891821335,High School,Male,7.409090909090909
54,Student_54,Computer Organization and Architecture,8,4,2,79.52534891821335,High School,Male,7.409090909090909
54,Student_54,Microprocessor and Microcontroller,7,4,1,79.52534891821335,High School,Male,7.409090909090909
54,Student_54,Economics for Engineers,8,5,1,79.52534891821335,High School,Male,7.409090909090909
54,Student_54,Database Management System Laboratory,8,2,0,79.52534891821335,High School,Male,7.409090909090909
54,Student_54,Machine Learning Laboratory,10,5,2,79.52534891821335,High School,Male,7.409090909090909
55,Student_55,Database Management System,9,0,3,62.21977416563624,High School,Male,8.909090909090908
55,Student_55,Machine Learning,10,1,2,62.21977416563624,High School,Male,8.909090909090908
55,Student_55,Design and Analysis of Algorithms,8,1,1,62.21977416563624,High School,Male,8.909090909090908
55,Student_55,Computer Organization and Architecture,9,1,3,62.21977416563624,High School,Male,8.909090909090908
55,Student_55,Microprocessor and Microcontroller,9,4,0,62.21977416563624,High School,Male,8.909090909090908
55,Student_55,Economics for Engineers,9,1,3,62.21977416563624,High School,Male,8.909090909090908
55,Student_55,Database Management System Laboratory,9,2,3,62.21977416563624,High School,Male,8.909090909090908
